id,age,gender,country,multilingual,aut.originality.1,aut.originality.2,aut.originality,dat,problems.questions.1,problems.questions.2,problems.questions,problems.cra,problems.combined,word.1,word.2,word.3,word.4,word.5,word.6,word.7,word.8,word.9,word.10
R_3qmn1t2g1VW1mS6,65,Male,Australia,FALSE,NA,NA,NA,72.2423114237331,NA,NA,NA,2,NA,Male,Female, Mansion,Shack,Seaside,Mountains ,Desert,Island,Ocean,Land
R_3hcLpoF30rJ7LiN,70,Female,Australia,TRUE,NA,NA,NA,73.0797625767688,NA,NA,NA,0,NA,glass,jug,table,computer,fireplace,car,bicycle,rake,garden,hose
R_u2Gwn4wMvd6UbHb,65,Male,Australia,FALSE,NA,NA,NA,85.45361245938,NA,NA,NA,2,NA,Thunder,Coral,iPhone ,Imagination,Sadness,Glue,Pervasiveness,Relativity ,Water,Smoothness
R_3PA0wBJrGlXC7hN,55,Male,Australia,FALSE,NA,NA,NA,79.5361537708058,NA,NA,NA,1,NA,Tree,Plane,Mushroom ,Shoelace,Space station ,Shell,Taco,Tie,Cloud,Biscuit
R_2rYF7mTIb3ZbZ3N,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,79.1772033841837,NA,NA,NA,2,NA,Chair,Atmosphere ,Tree,Milk,Granite,Vomit,Purple,Esoteric ,Prison,Rabid
R_3Hh9GB2s4kb2yry,55,Male,Australia,FALSE,NA,NA,NA,82.8888926477659,NA,NA,NA,1,NA,Sail,Robot,Box,House,Jumper,Wheelbarrow,Racquet ,People ,God,Water
R_2V9gqFZvbrJWpTN,26,Male,Australia,TRUE,NA,NA,NA,82.6685945459065,NA,NA,NA,2,NA,fish,car,hammer,couch,boulder,powerline,happiness,deceit,village,finger
R_3L8anqKdP5n2P6A,35,Male,New Zealand,FALSE,NA,NA,NA,74.0131658812364,NA,NA,NA,0,NA,Horse,House ,Brick,Train,Pen,Fridge,Beer,Footprints ,Shirt,Seat
R_3ekq00a9CL9gO3C,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,1.5,0,0.75,82.9234813739147,0,0,0,0,0,Mountain,Jelly,Teapot,Fish,Silence,Nappy,Hope,Book,Jumper,Sand
R_x5vSxcKbZgyUf4d,55,Female,Australia,FALSE,NA,NA,NA,78.1677966671331,NA,NA,NA,2,NA,Pen,Sail,Pebble,Toothbus,Phone,Chicken,Window,Hand,Lamp,Car
R_1QsUf5nlLtsgBoo,35,Male,Australia,FALSE,NA,NA,NA,66.4942065165156,NA,NA,NA,0,NA,House,Tree,Country,Shed,Forest, Table,Chair,record,White house,Mountain
R_1OOa01UeNDqeMVS,35,Female,Australia,FALSE,NA,NA,NA,73.5695179374445,NA,NA,NA,1,NA,Plants,Side,One,Case,Stalk,Hear,Theory,Art,Find,Tempo
R_1gC36uoluNhBfn0,65,Female,Australia,FALSE,NA,NA,NA,81.0838251596405,NA,NA,NA,1,NA,Apple,Brick,Cloud,Book,Jumper,Sheep,Rock,Paper,Lava,Bee
R_24OD2qjOWgqPMVJ,35,Male,Australia,TRUE,NA,NA,NA,83.223714732698,NA,NA,NA,1,NA,Shoe,Aeroplane,Sun,Tulip,Boulder,Computer,Plank,Bottle,Coffee,Glue
R_2YVcsTb18eYEmyJ,70,Female,Ireland,FALSE,NA,NA,NA,85.6616488344679,NA,NA,NA,1,NA,Cat,Typewriter ,Chair ,Sewing machine ,Motorcycle ,Doona,Fork,Salt,Hammer ,Teapot 
R_3fBn864C5465DpS,35,Female,Australia,FALSE,NA,NA,NA,74.5155748512064,NA,NA,NA,2,NA,Turtle,Car,Fork,Muffin,Bicycle pump,Paint,Bucket ,Grass,Doctor,Smile
R_3fH4CLYMLl0uj8x,65,Male,Australia,FALSE,NA,NA,NA,81.1303621424096,NA,NA,NA,2,NA,fat,telephone,elbow,banana,log,wallet,bottle,desert,skyscraper,printer
R_3EZ55q5UZ0nold2,55,Female,Australia,FALSE,NA,NA,NA,78.2265083066055,NA,NA,NA,2,NA,dog,ocean,mat,fork,car,dress,watch,soccer ball,a thought,a moment
R_24u5EdK9seRgVUm,35,Male,South Africa,TRUE,NA,NA,NA,87.4588219249355,NA,NA,NA,1,NA,Net,Carjack,Tree,Scoop,Fly,Bible,Hat,Dog,Felt,String
R_phEQqETlY0uxTK9,55,Female,New Zealand,FALSE,NA,NA,NA,82.8546884128757,NA,NA,NA,1,NA,horse,wheelbarrow,teaspoon,bed,petticoat,yacht,tent,life buoy,cloud,staligmite
R_poCrX4gWRYkZrMZ,55,Male,Australia,FALSE,NA,NA,NA,77.5454772192807,NA,NA,NA,1,NA,blow,suck,microbe,elephant,universe,atom,smell,sight,computer,brick
R_6eRgF1oJQhcxSPn,65,Male,Australia,FALSE,NA,NA,NA,82.5562598139402,NA,NA,NA,2,NA,Horse,Grub,Twig,Book,Car,Cloud,Flower,Pain,Itch,Eye
R_3FV9LcQIpnxCEGu,55,Female,Australia,FALSE,NA,NA,NA,78.6411056516781,NA,NA,NA,0,NA,Lounge ,Exam,Escalator,Car,Medicine ,School ,Bus,Hospital ,Tea,Fruit 
R_3fAzmAligtj4czF,13,Male,Australia,TRUE,1.5,0,0.75,88.8890592824845,2,2,2,1,3,word,fences,ships,potatoes,beakers,chess,cards,accordian,rocket,statue
R_vvrs4z5TjwFGVB7,70,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,72.9918128677777,NA,NA,NA,1,NA,surprise,dull,dog,house,accident,street,table,school,sargent,coffin
R_VJVkYpXsI3qqvHb,55,Male,Australia,FALSE,NA,NA,NA,78.6590050373759,NA,NA,NA,1,NA,bank,letter,wing,car,light,book,snake,fork,sheet,door
R_9ZbGntb4DpXq9rP,55,Female,Australia,FALSE,NA,NA,NA,71.0695946500415,NA,NA,NA,2,NA,Duck,Foot,Pencil,Water,Snow,Jelly,Tiger,Lolly,Sticker,Fence
R_2t0eYcwJJNuwmoE,55,Male,Australia,FALSE,NA,NA,NA,77.9694688462076,NA,NA,NA,0,NA,Apple,Donkey,Car,Mountain,Scissors,Spinach,Bird,Door,Rooster,Opium
R_yCP6HwCNVawZvlT,55,Female,Australia,FALSE,NA,NA,NA,72.601215328489,NA,NA,NA,1,NA,good,silly,humour,blue,car,tree,wind,moon,carpet,oxymoron
R_DJij9jy3CswPSM1,65,Female,Australia,FALSE,NA,NA,NA,87.5638126129551,NA,NA,NA,1,NA,octopus,analysis,creativity,green space,keyboard,olivette,newspaper,electric fan,neighbourhood,ice
R_2S7BrLnsmHDpB40,35,Male,Australia,FALSE,NA,NA,NA,82.3121149270307,NA,NA,NA,0,NA,Pair,Love,Apple,Stone,Ocean,Travel,Hypocrite,Weather ,Sleep ,Animal 
R_1dA20mu152EcCu9,35,Male,India,TRUE,NA,NA,NA,71.7177745132219,NA,NA,NA,1,NA,Bird,Water,Car,Brick,Glass,Grass,Party,Dog,Paper,Lounge 
R_1obWUkB7XstYaQt,55,Male,Australia,FALSE,NA,NA,NA,77.0253164959805,NA,NA,NA,2,NA,house,sparrow,surf board,tree,moon,submarine,kite,footpath,river,jungle
R_ROWPmpkug8VaB6p,55,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,81.607153958508,NA,NA,NA,2,NA,Bread,Sky,Brother,Racket,Leather,Shrimp,Table,Rock,Leg,Inch
R_2pWs4YyqoPmhOCy,35,Female,Australia,TRUE,NA,NA,NA,52.5315765114058,NA,NA,NA,0,NA,Pretty,Ugly,Strange,Unique,Different,Cute,Odd,Exotic,Deformed,Crazy
R_3PNXurNGR1QudPb,55,Female,Australia,TRUE,0,0,0,82.5012403939452,1,1,1,2,3,Shoe,Ticket,Fridge,Moon,Book,Hospital,Ice-cream,Turtle,Birthday,Hope
R_1llqt3wl3cANFOb,65,Female,Australia,TRUE,NA,NA,NA,90.6749213147642,NA,NA,NA,2,NA,antidisestablishmentarianism,fun,kettle,abstraction,collegiality,fear,kangaroo,goop,hair,beach
R_25YCej1d970DwQ7,55,Female,Australia,FALSE,NA,NA,NA,84.9602312115686,NA,NA,NA,0,NA,Biscuit,Tree,Car,Toenail,Cloud,Octopus,Ramp,Mucus,Bucket,Moon
R_3HSoiJZYdxIN4f8,35,Female,Australia,FALSE,NA,NA,NA,69.8868188829649,NA,NA,NA,0,NA,up,air,fire,grease,hat,building,electricity,woman,enthusiastic,pharmacy
R_2aqTJ46BJ279uHZ,70,Female,Australia,FALSE,NA,NA,NA,61.2536236643791,NA,NA,NA,2,NA,White,Black,Meat,Vegetables,Up,Down,Vinegar,Sugar,Hat,Shoe
R_8vm3rb1MWlQxPah,18,Male,New Zealand,TRUE,NA,NA,NA,82.6244610960462,NA,NA,NA,1,NA,Love,House,Kite,Country,Motorway,Logic,Clothing,Institution,Apple,Mathematics
R_cGdhOZl7T8qMdjP,55,Male,Australia,FALSE,NA,NA,NA,73.913295283204,NA,NA,NA,0,NA,Orange,Cat,Rock,paper,canoe,forrest,dog,glue,gun,screwdriver
R_2aDXPg2Qm34od1x,26,Male,Australia,FALSE,NA,NA,NA,84.9121455324902,NA,NA,NA,1,NA,Sailboat,Candy,Pimple,Lawnmower,Hippopotamus,Salad,Graveyard,Climate,Towel,Scary
R_2WxwpAH5WiQIRK6,55,Female,Australia,FALSE,NA,NA,NA,76.6782671922729,NA,NA,NA,2,NA,chair,fire,globe,pot,tree,knob,hat,escarpment,telephone,rock
R_XuYhl03ic9G95xn,55,Female,Australia,FALSE,NA,NA,NA,77.5425987406855,NA,NA,NA,1,NA,Book,Car,Shop,Tree,Sand,Cloud,Dam,Hat,Paper,Rabbit
R_XGNz4TYe8rWZJq9,35,Female,Australia,FALSE,NA,NA,NA,74.0427436927954,NA,NA,NA,1,NA,Tree,House,Bird,Lizard,Book,Computer,Fridge,Picnic,Beach,Forest
R_eIHK7LHnyOR83iF,65,Female,Australia,FALSE,NA,NA,NA,78.0987412447021,NA,NA,NA,1,NA,Hair,Car,Fish,Trumpet,Tree,Book,Street,Water,Mind,Foot
R_3R1Rxp0No2pslZo,35,Male,Australia,FALSE,1,1.5,1.25,78.4794002771378,1,1,1,2,3,loop,unindentifiable,responsible,platten,common,bubble,health,local,runner,open
R_b89zBosRnJJA9Vv,35,Female,Australia,FALSE,NA,NA,NA,70.3596862299102,NA,NA,NA,1,NA,table,city,dog,tree,star,river,house,soil,flora,fauna
R_sAWanJ0mhUMIAox,70,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,60.3997160281454,NA,NA,NA,2,NA,Flat,Round,Square,Triangular,Cubic,Oval,Elliptical ,Polyagonal,Circular,Lineal
R_3Ja5rYbNskNFJ9S,65,Male,Australia,FALSE,NA,NA,NA,70.2398581873803,NA,NA,NA,0,NA,screen,log,brick,pipe,cantainer,lamp,paint,glue,sign,boat
R_3lY4lhqDnDkzWFe,65,Female,Australia,FALSE,NA,NA,NA,74.3919834494591,NA,NA,NA,1,NA,House,Car,Pencil,Frog,Tree,Shell,Hammer,Mirror,Telephone,Monument
R_yXhTwc0FF3bJ6aR,35,Female,Australia,FALSE,NA,NA,NA,81.017711066774,NA,NA,NA,1,NA,Salt,Mountain,Drain,Gears,Capsicum,Bridge,Heart,Worm,Planet,Pencil
R_XB572h3vmwS4Xhn,55,Female,Australia,FALSE,NA,NA,NA,77.4283216689669,NA,NA,NA,1,NA,tough,soft,slipper,hat,quill,tea,sky,earth,nail,wood
R_1ruCc8dJ11H99h1,70,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,83.6718836533172,NA,NA,NA,2,NA,shoe,painting,door stop,crdit card,hankerchief,computer,surgery,haircut,car ,pole
R_2DZfDNLKUb2EMrL,35,Male,Australia,FALSE,NA,NA,NA,78.8647710212639,NA,NA,NA,2,NA,Cat,Football,Work,Baby,Waterfall,Book,Spa,Holiday ,Trophy,Brain
R_1IhK8t36jremZNY,35,Male,Australia,FALSE,NA,NA,NA,74.5184337099393,NA,NA,NA,2,NA,Tree,Knife,Ruler,Fish,Moon,Wind,Dinosaur,Car,Virus,Lighter
R_1OoZtGldJ7hfujR,55,Male,Australia,FALSE,NA,NA,NA,73.6045132080714,NA,NA,NA,2,NA,flower,box,car,hammer,pen,shoe,torch,fishing rod,toothbrush,ruler
R_cC8jwP6uMQS0zRv,70,Female,Australia,FALSE,NA,NA,NA,76.672944107226,NA,NA,NA,2,NA,water,aeroplane,jelly,dog,park,money,bridge,mushrooms,cinema,teeth
R_V1GosPDbZrBqTvz,35,Female,Australia,FALSE,NA,NA,NA,82.0244508041512,NA,NA,NA,1,NA,cap,chair,park,building,landmine,shoe,tripod,computer,fish,gravel
R_2aXvFLKJIA9kk0x,70,Male,Canada,TRUE,NA,NA,NA,86.9695084978871,NA,NA,NA,0,NA,Cat,Onion,Hammer,Diamond,River,Bar,Pigpen,Poem,Ullet,Ship
R_xGaWlTlpr6tfZn3,35,Male,Australia,FALSE,NA,NA,NA,81.2952870591765,NA,NA,NA,1,NA,Rocks,Music,Basketball,Sex,Coffee,Cars,Absailing,Kites,Breakfast,Traveling 
R_2dElPmx01Muj5VY,70,Female,Australia,TRUE,NA,NA,NA,76.4933609181926,NA,NA,NA,1,NA,rest,drain,grand,sense,gross,kindle,face,opposite,gifting,singleton
R_10wQWTNqXQg1MqV,35,Female,Australia,FALSE,NA,NA,NA,72.6939231512092,NA,NA,NA,1,NA,Tree,Slug,Chocolate,Almonds,Lollipops,Ash,Chicken,Glass,Apricot,Ostrich
R_1dBa5PovPdpJClw,35,Male,Australia,TRUE,NA,NA,NA,61.6572229635148,NA,NA,NA,0,NA,house,castle,building,tent,structure,cabin,hotel,shed,caravan,motel
R_a4P8Glna701x5mN,35,Male,Australia,TRUE,NA,NA,NA,76.1225560236545,NA,NA,NA,0,NA,Tree,Water,Mouse,Name,Island,Internet,Castle,Ski,Lightening,Filter
R_ZfMiBqs9zuTrzYR,55,Male,United Kingdom of Great Britain and Northern Ireland,TRUE,NA,NA,NA,76.882178229945,NA,NA,NA,2,NA,tree,computer,purple,ball,knife,hat,gas,love,bakelite,moon
R_242xZG5APDkN2xg,55,Female,Australia,FALSE,NA,NA,NA,84.4994152186527,NA,NA,NA,2,NA,whale,hand,cinema,bonnet,football,train,comet,virus,pavlova,ice
R_1d5kIukn1gpGcpd,65,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,75.8269623631523,NA,NA,NA,2,NA,Cheese,Paint,Grass,Chair,Umbrella ,Photo ,Scissors,Socks,Computer,Peg
R_1dEllSkHIdnMATK,55,Male,United Kingdom of Great Britain and Northern Ireland,TRUE,NA,NA,NA,75.783417054585,NA,NA,NA,0,NA,Plate,Sun,Club,Plane,Newspaper ,Hair,Girl,Dog,Pen,Car
R_p0jT48OJamqnWhP,26,Female,Australia,FALSE,NA,NA,NA,87.8554471191906,NA,NA,NA,2,NA,Muffin,Waterfall,Bus,Child ,Beaker,Atlas,Paint,Straw,Ball,Heaven
R_3kNDYWYKmGXC0Lp,35,Male,Australia,FALSE,NA,NA,NA,72.6704979226703,NA,NA,NA,2,NA,Cat,Tree,Bucket,Knife,Hair,Cheese,Stairs,Gate,Ice,Ear
R_1MLhXVskryNzj4R,65,Male,Australia,FALSE,NA,NA,NA,84.1350424679972,NA,NA,NA,0,NA,cow,belief,Stool,Fang,tree,lipid,triangle,pear,ice,standard
R_1KiGkFm9YmZZHiU,35,Male,Australia,FALSE,NA,NA,NA,75.9721479600384,NA,NA,NA,2,NA,house,lamb,sunshine,pot,green,rocket,nurse,paper,boat,hair
R_zZjMniqEWeAiM4V,35,Female,Australia,TRUE,NA,NA,NA,71.5184483677149,NA,NA,NA,1,NA,Tree,Bird,Fish,Basket,Teardrop,Nose,Can,Laptop,Bone,Slinky
R_068FPpvGJ5L5seB,55,Male,Australia,FALSE,NA,NA,NA,75.1840133042563,NA,NA,NA,2,NA,Work,Fruit,Truck,Pet,Water,Newspaper,Table,Knife,Shoe,Idea
R_WcAlrCYW5VnPRHH,35,Female,Australia,TRUE,NA,NA,NA,86.5771041296068,NA,NA,NA,1,NA,dog,mountain,paperclip,motor,textbook,jumping rope,insect,ball,umbrella,planet
R_cOWZVOBpSHenZYt,65,Female,Australia,FALSE,NA,NA,NA,76.5555238085134,NA,NA,NA,0,NA,Cat,Snail,Nail,Toothbrush,Gate,Shoe,Stone,Book,Food,Elastic
R_OlBR6KsdMLexLOh,70,Female,Australia,FALSE,NA,NA,NA,76.5563091351872,NA,NA,NA,1,NA,bike,stool,window,water,cloud,carpet,computer,paper,pencil,phone
R_3m3FiUqVGyg0OFE,55,Female,Australia,FALSE,NA,NA,NA,75.5912198640761,NA,NA,NA,2,NA,Surprise,Dog,Flower,Bread,Desk,Horsevacuum,Horoscope ,Food,Slime,Computer 
R_31a4c1wEr27R8mk,55,Male,Australia,FALSE,NA,NA,NA,78.4774059341067,NA,NA,NA,2,NA,cat,car,book,computer,shirt,wood,tobacco,gate,air,planet
R_s71dauB4I0xpSKt,9,Male,Australia,FALSE,NA,NA,NA,65.7727010193325,NA,NA,NA,2,NA,Black,White,Brick,Sponge,Arm,Leg,Head,Toe,Night,Day
R_2XgO9lgUGUDLo6N,70,Female,Australia,FALSE,NA,NA,NA,82.0013453274788,NA,NA,NA,2,NA,Elephant,Breakthrough,Meadow,Oblong,Thunderhead,Fern,Boulder,Breakout,Garage,Portcullis
R_3PjgO79uNJYNcYm,35,Male,Australia,TRUE,NA,NA,NA,81.6156936986815,NA,NA,NA,0,NA,black,turtle,atom,pram,carpet,wire,ceramic,candle,snow,nylon
R_UEpecPeHeBgIVLr,35,Male,Australia,FALSE,NA,NA,NA,82.3229117629429,NA,NA,NA,2,NA,phone,soap,pipe,banana,window,cloud,caterpillar,swimming pool,bracelet,splinter
R_3KCmQtHtv2GlUcE,55,Female,New Zealand,FALSE,NA,NA,NA,86.6396593462144,NA,NA,NA,2,NA,country,wallpaper.  ,sky scraper,ant,bouquet ,microphone ,frozen peas,gypsy,trough,trekking pole
R_3rZ01FeeccdnnVC,26,Female,Australia,FALSE,NA,NA,NA,80.8545083694515,NA,NA,NA,1,NA,Ruler,Plant,Shoe,Bike ,Rug,Shower,Rock,Football,Door,Sky
R_sSYhyg4YncXLVct,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,0,0,0,72.6182324545724,1,1,1,1,2,Moon,Sea,brick,leaf,water,caterpillar,painting,glass,chair,pen
R_2fqv7lNLCVlYspz,55,Female,Australia,FALSE,NA,NA,NA,75.3864097808089,NA,NA,NA,1,NA,Skyscrapper,Plant,Fish,Nail polish,Tablecloth,Car engine,Banana,Pencil,Umbrella,Lamp
R_8tQcjOSIkVoY7nP,35,Male,Australia,FALSE,NA,NA,NA,77.8976575249717,NA,NA,NA,0,NA,computer,train,elephant,teenager,country,water,universe,fire,belief,music
R_28Bu22zJSMycME3,65,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,1,1,1,86.816487698594,1,1,1,2,3,coffee,house,ruler,dress,spectrometer,dictionary,spoon,car,wineglass,fitbit
R_wYR60m5mHFhFbQR,70,Female,Australia,FALSE,NA,NA,NA,74.1348595846267,NA,NA,NA,0,NA,Shoe,Bed,Oven,Car,Tree,Tap,Floor,Sky,Jumper,Chair
R_pbZw4iTrkxgk7PH,65,Female,Australia,FALSE,NA,NA,NA,79.1809842522655,NA,NA,NA,1,NA,House,Boat,Rocket,Spoon,Hinge,Dog,Star,Hanger,Soap,Hat
R_1nOy0ViY7Tfi6ur,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,74.8492710292339,NA,NA,NA,1,NA,solid,bird,boat,dust,container,crayon,light,nutreno,galaxy,artwork
R_1OphXrLVucqPfB5,70,Female,Australia,FALSE,NA,NA,NA,80.7725921273232,NA,NA,NA,2,NA,dress,road,sunshine,illness,sin,universe,soil,blue,ocean,astronaut
R_2ZCRQA8vP8ZMZ01,26,Female,Australia,TRUE,NA,NA,NA,86.3035792595751,NA,NA,NA,2,NA,Horse,Vase,Lemon,Sunscreen,Toilet paper,Telescope,Shoelace,Teddy bear,Paint brush,Aeroplane
R_2RPRnNOqYMQnfar,35,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,85.5013334325382,NA,NA,NA,2,NA,Philosophy,Rocks,Mindfulness,Tree,Battery,Jokes,Pets,Employment,Family,Sword
R_2f7IsW8uONeW8w4,65,Male,Australia,TRUE,NA,NA,NA,73.2876256817863,NA,NA,NA,0,NA,orange,car,tree,train,building,icecream,hope,mail,piano,altar
R_a3RzWwJUpJ4K0Vz,55,Female,New Zealand,TRUE,0,0,0,78.0199275307712,1,1,1,1,2,Leaf,Metal bar,Coconut,Salt,Spider,Electricity,Cloud,School,Sofa,Snow
R_1MWf5wBN2b41cqF,70,Female,Australia,FALSE,NA,NA,NA,70.7518132669585,NA,NA,NA,0,NA,house,car,tree,river,rock,mountan,book,dog,letterbox,sandpit
R_1EhZUaafNjS3Okc,35,Female,Australia,FALSE,NA,NA,NA,81.5897185887609,NA,NA,NA,2,NA,Cat,Drum,Lollipop,Train,Jumper,Coffee,Teacher,Nappy,Vomit,Eyelash
R_RRAcK5WGr6x3chr,35,Male,Australia,FALSE,NA,NA,NA,74.2711022496223,NA,NA,NA,2,NA,Person,Object,Idea,Definition,Punctuation,Category,Hollow,Story,Ice,Subject
R_2B5PAGsNdlL3FEN,55,Female,Australia,TRUE,NA,NA,NA,77.789053072532,NA,NA,NA,2,NA,crocodile,shoe,tent,rocket,turtle,watch,thumb,car,dirt,balloon
R_2CkNmQTLcAboRqz,35,Male,Australia,FALSE,NA,NA,NA,79.1823215960037,NA,NA,NA,1,NA,novice,brain,book,common,artifact,car,music,space,eternal,test
R_1dFbaUgXj8ipvvN,35,Female,Australia,FALSE,NA,NA,NA,76.6014693748383,NA,NA,NA,0,NA,Cup,Book,Table,Fan,Car,Horse,Sky,Shoes,Umbrella,Potato
R_1LcCU31aPfz3vIU,26,Female,Australia,FALSE,NA,NA,NA,77.3443423921154,NA,NA,NA,0,NA,Spouse,mouse,People,Trap,Doctor,pilot,Men,bag,Spy,wallet
R_1kFZl7AdCgJ2U7i,65,Female,United Kingdom of Great Britain and Northern Ireland,TRUE,NA,NA,NA,80.0969580454486,NA,NA,NA,0,NA,Pencil,Toilet ,Tent ,Parasol,Mountain ,Seaside,Auntie ,Ipad,Kite,Festival 
R_C3IG9UAQJI9D8hb,70,Male,Australia,FALSE,NA,NA,NA,80.9046094017547,NA,NA,NA,1,NA,Car,Van,Tyre,Axel,Stud,Wheel nut,Engine,Tow bar,Fuel,Water
R_3saV4JKHkJqcl7K,35,Female,Australia,FALSE,NA,NA,NA,78.2482784418833,NA,NA,NA,1,NA,Dog,Chair,Grass,Trumpet,Light,Car,Fig,Picture,Space,Chin
R_25MDzCHUHvH7A34,70,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,76.828318692389,NA,NA,NA,2,NA,mask, , , , , , , , , 
R_1NzxQQdXJTmT59T,65,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,80.7305188051292,NA,NA,NA,1,NA,ball,stick,mud,parrot,country,space,cardigan,car,plant,fence
R_2bWBKwdwi1CRWzs,35,Female,Australia,TRUE,NA,NA,NA,87.1295291398253,NA,NA,NA,2,NA,arm,steel roofing,jellyfish,lasagne,planet,electron,lake,motorbike,sandpaper,movie
R_3FIG1hi7kJUI2qg,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,82.3564969978872,NA,NA,NA,1,NA,door,fish,signpost,heart,cloud,fingernail,water,blackhole,atom,bee
R_3gT8ggOIPwdGEhI,35,Female,Australia,FALSE,NA,NA,NA,80.1555091781276,NA,NA,NA,2,NA,Cat,Book,Potato ,Shopping trolley ,Suitcase,Shampoo ,Glue,Tyre,Helmet,Coat
R_1IuP1rF07qqE1Iy,65,Male,Australia,FALSE,NA,NA,NA,64.961233380295,NA,NA,NA,1,NA,soft,brick,alive,high,deep,thin,wet,loud,certain,happy
R_11YiHAKf1gf8A95,35,Male,New Zealand,TRUE,1.5,1.5,1.5,84.4372773543,2,2,2,1,3,corn,asteroid,witch,licence,pine tree,laser,whale,island,snow flake,rubiks cube
R_OdncKIDetEeJjqh,26,Female,Australia,TRUE,NA,NA,NA,78.152577270798,NA,NA,NA,2,NA,chair,tree,cloud,lantern,toilet,stapler,knife,weights,ball,bin
R_2sTimMkxFZYwCOY,70,Male,Australia,FALSE,NA,NA,NA,68.583625945307,NA,NA,NA,0,NA,Landscape,Compassion,Attention,Concentration,Health,Exercise,Pain,Smile,Jest,Help
R_3kc9AFz596eyb1h,35,Female,Australia,FALSE,NA,NA,NA,80.5340769656357,NA,NA,NA,0,NA,Dog,Car,Chair,Hairbrush,Clothesline ,Shoe ,Movie,Guitar,Knife,Jar
R_cIRnCB8ZB2dAQKZ,35,Female,South Africa,TRUE,NA,NA,NA,77.6613644545987,NA,NA,NA,1,NA,car,sea,friend,school,aeroplane,shoe,computer,domino,jersey,hair
R_3R7vjf4E1ZYgiC0,55,Female,Australia,FALSE,NA,NA,NA,82.2800869609983,NA,NA,NA,2,NA,Snow,Idea,Music,Emptyness,Feast,Alien,Language,Violet (flower),Sunblock,Habit
R_3g70h4RTBK3fAHC,18,Female,Australia,FALSE,NA,NA,NA,85.7259476379979,NA,NA,NA,2,NA,beginning,watermelon,glasses,happiness,gargoyle ,Sticky-tape,Cymbals,Marble,dentist,diary
R_1pPvFZg6HpdEXmK,35,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,83.7321594446188,NA,NA,NA,2,NA,brick,pink,water,kitten,electricity,number,sputum,point,tree,bag
R_2WCLzlPiiiZJ9zC,55,Female,Australia,FALSE,NA,NA,NA,74.3083992174694,NA,NA,NA,1,NA,Cat,Boat,Sky ,Leaf,Pie,Scarf,Leg,Fence,Toilet,Van
R_3kdjkoLrV2jLBLt,65,Female,Australia,FALSE,NA,NA,NA,84.6880839383673,NA,NA,NA,1,NA,Potato,Table,Amnesty,Radio,Environment,Clothing,Car,Water ,Pride,Book
R_3nJLuzbGPlrYEZD,55,Female,Australia,FALSE,NA,NA,NA,80.1594881163467,NA,NA,NA,2,NA,Empty,Overflowing,Green,Funny,Wooden,Tiger,Algebra,Poetic,Potato,Hammer
R_1dc4jqIOtPffqYZ,35,Female,Australia,FALSE,NA,NA,NA,76.8666160958154,NA,NA,NA,2,NA,Dog,Stone,Fridge,Banana,Macjine,Ocean,Appartment,Newspaper,Clay,Pin
R_wSF43652hZm2ntf,26,Male,Australia,FALSE,NA,NA,NA,83.1032546547552,NA,NA,NA,1,NA,Ride,Volcano,Arithmetic,Grape,Turtle,Foot,Bed,Under,Red,Queen
R_1gSDVYPrngFg8vU,35,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,80.6726412315454,NA,NA,NA,2,NA,train,container,desk,Human,Tree,Hijab,building,crossbow,teeth,engineer
R_2z8yyGjLGhF5xHS,35,Female,Australia,FALSE,NA,NA,NA,82.8246176154131,NA,NA,NA,0,NA,dog,milk,lego,steering wheel,shoelace,lightswitch,badge,computer,child,moon
R_3Gq3H3jjuIeAfdt,35,Female,United States of America,FALSE,NA,NA,NA,78.8122875172467,NA,NA,NA,1,NA,Chance,Train,Disease ,Weather,Grammer,Physics,Sweat,Fur,Pleasure,Knowledge 
R_2qsylUwrk2JmYQh,55,Female,Australia,FALSE,NA,NA,NA,70.6771182162421,NA,NA,NA,1,NA,Drawing ,Cooking ,Cleaning,Washing,Shopping ,Socializing ,Resting,Gardening,Cuddles,Swimming 
